"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"456",456,"2000","Haskell","480","2070","49","2070","HASKELL","Texas",49,2070,0,"480","2070",1730,-345559.95595097,-476823.56564089,"G4802070","4802070",2357576745.78,194170.748342,215.636363636364,149.575757575758,39.6666666666667,8353.69696969697,395.545454545455,22.9393939393939,372.666666666667,279,115.30303030303,320.393939393939,105.909090909091,564.30303030303,96.4242424242424,20.5151515151515,44.3636363636364,211.545454545455,73.8181818181818,157.090909090909,74.4242424242424
"457",457,"2000","Coos","330","0070","4","70","COOS","New Hampshire",4,70,0,"330","0070",2167,1931599.96195006,1056597.69458237,"G3300070","3300070",4743355467.21,431037.468454,79.1282051282051,113.038461538462,28.9871794871795,9166.58974358974,269.230769230769,-113.679487179487,382.884615384615,154.076923076923,-14.1923076923077,195.435897435897,-39.7435897435897,1259.20512820513,129.397435897436,88.3974358974359,12.2435897435897,357.666666666667,274.974358974359,352.769230769231,295.307692307692
"458",458,"2000","Graham","040","0090","61","90","GRAHAM","Arizona",61,90,0,"040","0090",503,-1286206.15748461,-416923.46645392,"G0400090","0400090",12020573703,558629.897779,186.184049079755,178.588957055215,47.7730061349693,7521.35582822086,377.19018404908,7.48466257668712,369.693251533742,254.484662576687,218.092024539877,283.840490797546,93.7730061349693,316.736196319018,78.6932515337423,6.39263803680982,70.6441717791411,155.61963190184,22.3803680981595,116.766871165644,70.558282208589
"459",459,"2000","Tioga","420","1170","14","1170","TIOGA","Pennsylvania",14,1170,0,"420","1170",927,1537157.28610823,630711.20476981,"G4201170","4201170",2945586002.96,216212.682593,111.9,112.125,31.875,8466.65,293.825,-52.425,346.15,197.525,3.525,219.1,3.525,938.075,116.65,53.75,19.525,291.4,181.825,281.975,181.825
"460",460,"2000","Custer","460","0330","37","330","CUSTER","South Dakota",37,330,0,"460","0330",3005,-597712.540143,715048.80705213,"G4600330","4600330",4038090445.81,306552.353399,113.186440677966,147.423728813559,35.9491525423729,9328.84745762712,339.677966101695,-65.5762711864407,405.135593220339,204.169491525424,1.74576271186441,238.406779661017,1.74576271186441,459.169491525424,81.8135593220339,9.89830508474576,61.728813559322,222.949152542373,35.5423728813559,190.71186440678,35.5423728813559
"461",461,"2000","Charlton","130","0490","44","490","CHARLTON","Georgia",44,490,0,"130","0490",1249,1318709.82719263,-654255.2049186,"G1300490","1300490",2027849792.18,314387.798247,225.642857142857,128.071428571429,42.1071428571429,6109.17857142857,367.464285714286,66.3928571428571,301.071428571429,298.678571428571,170.821428571429,298.892857142857,143.392857142857,1360.17857142857,202.714285714286,69.6428571428571,39.8928571428571,546.214285714286,216.964285714286,545.357142857143,243.428571428571
"462",462,"2000","Forsyth","370","0670","47","670","FORSYTH","North Carolina",47,670,0,"370","0670",2540,1397698.58746533,-37401.93012973,"G3700670","3700670",1069462000.62,149781.462823,177.714285714286,119.714285714286,36.3571428571429,7937,344.142857142857,19.6428571428571,324.5,278.142857142857,90.5714285714286,278.142857142857,74.4285714285714,1159.85714285714,116.357142857143,77.3571428571429,12.9285714285714,336.714285714286,249,336.714285714286,266.785714285714
"463",463,"2000","Suffolk City","510","8000","40","8000","SUFFOLK","Virginia",40,8000,0,"510","8000",1807,1701823.84661986,83476.97166314,"G5108000","5108000",1061697125.86,205915.779238,180.923076923077,105.230769230769,33,7808,337.692307692308,23.6153846153846,313.923076923077,276.461538461538,139.538461538462,279.153846153846,78.6153846153846,1194,149.615384615385,74,23.6153846153846,402.769230769231,237.846153846154,401.384615384615,263.692307692308
"464",464,"2000","Richmond","510","1590","40","1590","RICHMOND","Virginia",40,1590,0,"510","1590",1760,1666376.19005356,219198.17318463,"G5101590","5101590",504150644.454,144379.606168,174.571428571429,107.571428571429,32.1428571428571,8253,342.142857142857,13.2857142857143,328.857142857143,273,104.428571428571,278.857142857143,67.4285714285714,1095.57142857143,116.142857142857,70.8571428571429,15.4285714285714,326.714285714286,239.428571428571,323.714285714286,241
"465",465,"2000","Mendocino","060","0450","71","450","MENDOCINO","California",71,450,0,"060","0450",847,-2303824.81608862,551634.44535872,"G0600450","0600450",9099641506.41,593269.58401,144.971428571429,142.671428571429,50.5071428571429,4883.1,309.635714285714,28.0642857142857,281.564285714286,89.2285714285714,208.792857142857,211.957142857143,89.2285714285714,1315.95,270.114285714286,3.42142857142857,88.0071428571429,736.442857142857,19.3285714285714,39.2142857142857,736.442857142857
"466",466,"2000","Scioto","390","1450","24","1450","SCIOTO","Ohio",24,1450,0,"390","1450",2891,1115561.64149532,222618.18993481,"G3901450","3901450",1595622714.09,224822.819168,151.904761904762,119.904761904762,34.2857142857143,8687.28571428571,329.809523809524,-15.4761904761905,345.380952380952,154.47619047619,163.333333333333,261,38.0476190476191,1126.19047619048,117.142857142857,62.7619047619048,15.0952380952381,320.142857142857,243.333333333333,306.380952380952,256.809523809524
"467",467,"2000","Menominee","550","0780","25","780","MENOMINEE","Wisconsin",25,780,0,"550","0780",1927,573444.78227683,861423.02825588,"G5500780","5500780",945289916.673,136336.619944,93.2666666666667,113.8,27.5333333333333,10411.5333333333,306,-99.0666666666667,405.133333333333,204.866666666667,-46.5333333333333,222.866666666667,-46.5333333333333,836.066666666667,114.533333333333,26.0666666666667,37.8,287.4,97.9333333333333,265.866666666667,97.9333333333333
"468",468,"2000","Unicoi","470","1710","54","1710","UNICOI","Tennessee",54,1710,0,"470","1710",1634,1206241.36036901,-69387.61480652,"G4701710","4701710",483000096.311,122256.534263,145.857142857143,125.285714285714,39,7508.28571428571,306.571428571429,-11.1428571428571,317.857142857143,234.142857142857,103.571428571429,239.714285714286,47.5714285714286,1256.42857142857,129.857142857143,76.7142857142857,14.5714285714286,359,267.714285714286,358.571428571429,287.714285714286
"469",469,"2000","Grainger","470","0570","54","570","GRAINGER","Tennessee",54,570,0,"470","0570",1514,1108605.99500255,-64151.36810116,"G4700570","4700570",783326601.09,219646.691687,163.7,128.4,38,8060.7,334.8,2,333.1,244.6,193.3,264.9,58.7,1255,133.4,64.6,17,346.5,250.6,337.8,329.8
"470",470,"2000","Emanuel","130","1070","44","1070","EMANUEL","Georgia",44,1070,0,"130","1070",1274,1274313.11132216,-457268.31720716,"G1301070","1301070",1787962760.05,238868.661858,211.36,131.12,40,6932.6,366.12,42,324.08,295.96,170.68,295.96,118.16,1170.24,155.64,66.6,26.32,408.6,217.84,408.6,267.44
"471",471,"2000","Holmes","280","0510","46","510","HOLMES","Mississippi",46,510,0,"280","0510",2249,547452.50980224,-472685.76938602,"G2800510","2800510",1979241542.33,251168.501883,204.25,128.964285714286,37.5357142857143,7803.75,370.964285714286,32.2142857142857,338.75,111.642857142857,263.214285714286,301.964285714286,101.928571428571,1295.78571428571,160.464285714286,73.7857142857143,21.1785714285714,382.428571428571,248.25,280.178571428571,380.321428571429
"472",472,"2000","Craig","510","0450","40","450","CRAIG","Virginia",40,450,0,"510","0450",2700,1376525.42787672,112499.76594303,"G5100450","5100450",856298760.557,149271.911783,144.769230769231,122.846153846154,36.8461538461538,7959.46153846154,316,-13,329.153846153846,225.461538461538,41.3846153846154,245.615384615385,41.3846153846154,1051.07692307692,101.076923076923,68.1538461538462,10.7692307692308,290,229.461538461538,287.153846153846,229.538461538462
"473",473,"2000","Pittsburg","400","1210","53","1210","PITTSBURG","Oklahoma",53,1210,0,"400","1210",701,22778.19544025,-288492.54627053,"G4001210","4001210",3568648322.74,294556.080626,199.481481481481,126.962962962963,33.6851851851852,8626.77777777778,382.092592592593,10.6296296296296,371.518518518519,245.444444444444,85.5185185185185,307.740740740741,85.5185185185185,1064.2037037037,135.277777777778,45.3518518518519,28.1296296296296,332.388888888889,174.555555555556,246.518518518519,174.555555555556
"474",474,"2000","Pima","040","0190","61","190","PIMA","Arizona",61,190,0,"040","0190",508,-1476203.4788473,-481012.794182,"G0400190","0400190",23799178498,729403.233217,232.556231003039,165.978723404255,46.565349544073,7274.20668693009,413.179331306991,60.9756838905775,352.170212765957,301.975683890577,257.683890577508,326.507598784195,143.592705167173,235.279635258359,63.1276595744681,3.85106382978723,77,121.267477203647,14.0699088145897,97.5136778115502,52.9817629179331
"475",475,"2000","Emporia City","510","5950","40","5950","EMPORIA","Virginia",40,5950,0,"510","5950",1786,1624198.88368236,68117.59484392,"G5105950","5105950",18044594.1057,22918.3701704,176,126,37,8026,348,11,337,278,131,278,72,1131,132,71,18,356,238,356,259
"476",476,"2000","Galax City","510","6400","40","6400","GALAX","Virginia",40,6400,0,"510","6400",1789,1330016.60401186,12334.20912007,"G5106400","5106400",21311292.0128,32023.165466,144,125,38,7672,309,-15,324,221,60,240,43,1154,110,67,12,327,243,314,243
"477",477,"2000","Madison","290","1230","34","1230","MADISON","Missouri",34,1230,0,"290","1230",2352,495065.17424857,12272.25570925,"G2901230","2901230",1288785351.02,144331.447729,162.368421052632,129.947368421053,34.1578947368421,9046.26315789474,353,-21.6315789473684,374.736842105263,157.210526315789,125.947368421053,276.842105263158,43.5263157894737,1174.52631578947,120,66.6842105263158,17.2105263157895,327.421052631579,258.842105263158,293.947368421053,262.105263157895
"478",478,"2000","Marion","180","0970","22","970","MARION","Indiana",22,970,0,"180","0970",815,835551.11738421,299105.70601694,"G1800970","1800970",1043869837.96,131578.414632,146.466666666667,108.066666666667,29.4666666666667,9459.6,332,-28.1333333333333,360.066666666667,158.8,48.6666666666667,265.933333333333,22.7333333333333,1063.33333333333,111.933333333333,64.4666666666667,15.8,303.2,230.866666666667,288.533333333333,231.266666666667
"479",479,"2000","McMinn","470","1070","54","1070","MCMINN","Tennessee",54,1070,0,"470","1070",1535,1022171.18006625,-171170.7055684,"G4701070","4701070",1119454630.1,172447.208024,173.705882352941,130.764705882353,38.2352941176471,7996.52941176471,344.294117647059,6.58823529411765,337.705882352941,82.5294117647059,235.411764705882,273.823529411765,68.8235294117647,1439.64705882353,162.117647058824,80,18.3529411764706,401.705882352941,302.058823529412,351.647058823529,397.529411764706
"480",480,"2000","Tattnall","130","2670","44","2670","TATTNALL","Georgia",44,2670,0,"130","2670",520,1305691.53443558,-513969.7121359,"G1302670","1302670",1264506380.16,204402.301031,218.111111111111,127.111111111111,39.9444444444444,6652.72222222222,368.111111111111,53.3888888888889,314.611111111111,299.055555555556,179.722222222222,299.055555555556,128.5,1215.5,170.166666666667,65.6666666666667,31.5555555555556,454.055555555556,216.222222222222,454.055555555556,256.444444444444
"481",481,"2000","Baxter","050","0050","42","50","BAXTER","Arkansas",42,50,0,"050","0050",514,325934.47551506,-129621.92733415,"G0500050","0500050",1519657530.87,214544.311196,177.666666666667,137.619047619048,35.8095238095238,8747.2380952381,367.095238095238,-12,379,173.809523809524,76.9047619047619,287.809523809524,62.3333333333333,1116.95238095238,117.095238095238,56.2380952380952,18.047619047619,309.619047619048,245,256.619047619048,245.904761904762
"482",482,"2000","Christian","290","0430","34","430","CHRISTIAN","Missouri",34,430,0,"290","0430",2316,247907.08787732,-55768.0760414,"G2900430","2900430",1460887706.53,186646.210762,166.333333333333,126.944444444444,33.3333333333333,9029.88888888889,351.333333333333,-23.1666666666667,374.611111111111,179.055555555556,47.7777777777778,279.555555555556,47.7777777777778,1107.66666666667,125.888888888889,45.7777777777778,22.1666666666667,330.444444444444,197.333333333333,280.444444444444,197.333333333333
"483",483,"2000","Colonial Heights City","510","5700","40","5700","COLONIAL HEIGHTS","Virginia",40,5700,0,"510","5700",1783,1623826.15510176,133095.88922378,"G5105700","5105700",20164424.8623,28364.5278922,177,120,35,8144,349,13,336,274,131,281,71,1125,124,75,16,347,244,341,253
"484",484,"2000","Orange","360","0710","13","710","ORANGE","New York",13,710,0,"360","0710",2488,1784401.03220802,641784.22742978,"G3600710","3600710",2171806581.04,221800.390371,133.060606060606,108.818181818182,30.5151515151515,8711.75757575758,317.787878787879,-33.3333333333333,351.121212121212,171.969696969697,21.3636363636364,245,21.3636363636364,1228.18181818182,119.636363636364,85.7575757575758,10.5757575757576,341.909090909091,272.636363636364,317.515151515152,272.636363636364
"485",485,"2000","Emmet","260","0470","23","470","EMMET","Michigan",23,470,0,"260","0470",2787,866065.66866788,947463.68693232,"G2600470","2600470",1251712294.79,232985.688288,100.85,96.85,26.75,9303.2,294.8,-59.8,354.55,178.05,-12.2,218.65,-17.85,848.65,116.9,38.95,27.35,287.45,147.7,213.9,158.25
"486",486,"2000","Morgan","470","1290","54","1290","MORGAN","Tennessee",54,1290,0,"470","1290",1545,1009877.77362054,-92553.66345292,"G4701290","4701290",1352997057.53,190115.336877,160.5,122,36.5555555555556,8027.22222222222,327.277777777778,-2.33333333333333,329.444444444444,80.3888888888889,222.111111111111,260.5,54.7222222222222,1448.88888888889,157.388888888889,78.1111111111111,17.7222222222222,389.944444444444,295.277777777778,369.5,388.888888888889
"487",487,"2000","Oldham","210","1850","51","1850","OLDHAM","Kentucky",51,1850,0,"210","1850",186,910938.13740912,151435.83241466,"G2101850","2101850",509043576.46,103713.164647,160.428571428571,118.857142857143,34,8800.14285714286,339.714285714286,-7.28571428571429,346.714285714286,153.285714285714,226.714285714286,271.857142857143,46.2857142857143,1207.85714285714,128.857142857143,66.1428571428571,17,352.142857142857,241,306.285714285714,291
"488",488,"2000","Coconino","040","0050","61","50","COCONINO","Arizona",61,50,0,"040","0050",501,-1405357.41254831,-69610.82911001,"G0400050","0400050",48332419236,1269893.79983,144.769230769231,161.587808417997,42.5544267053701,8024.65892597968,350.471698113208,-25.5355587808418,376.030478955007,213.626995645864,174.56023222061,251.507982583454,49.2975326560232,294.7793904209,65.233671988389,7.53991291727141,57.0348330914369,123.731494920174,29.3904208998549,95.4644412191582,69.6850507982583
"489",489,"2000","Dimmit","480","1270","49","1270","DIMMIT","Texas",49,1270,0,"480","1270",1696,-368894.16033212,-1004839.39988004,"G4801270","4801270",3456367729.13,239404.914829,253.5,142.25,41.1875,7091.6875,413.895833333333,73,340.854166666667,306.479166666667,177.229166666667,340.166666666667,157.770833333333,443.604166666667,79.625,15.125,52.625,193.020833333333,57.5208333333333,111.25,60.8125
"490",490,"2000","Hancock","390","0630","24","630","HANCOCK","Ohio",24,630,0,"390","0630",1213,1026239.81502246,459094.41455025,"G3900630","3900630",1381999405.4,154659.673679,136.086956521739,104,28.3478260869565,9406.95652173913,325,-34.0434782608696,359.130434782609,191.913043478261,16.2173913043478,255.304347826087,14.1304347826087,935.913043478261,97.1304347826087,54.3913043478261,17.8260869565217,278.217391304348,191.739130434783,271.826086956522,192.04347826087
"491",491,"2000","Isanti","270","0590","33","590","ISANTI","Minnesota",33,590,0,"270","0590",2103,211183.47359904,904371.33383666,"G2700590","2700590",1170330023.46,147644.444562,99.8,109.2,24.95,11286.5,316.05,-113.45,429.5,239.3,-53.1,239.3,-53.1,759.55,113.65,18.9,48.7,299.45,69.2,299.45,69.2
"492",492,"2000","Washington","290","2210","34","2210","WASHINGTON","Missouri",34,2210,0,"290","2210",2043,445588.19685038,63738.09491675,"G2902210","2902210",1974774474.69,182734.319738,161.4,131,34.16,9056.72,351.48,-25.04,376.48,155.92,42.24,275.76,42.24,1096.2,115.48,54.36,18.32,304.44,220.2,278.96,220.2
"493",493,"2000","Wyoming","540","1090","56","1090","WYOMING","West Virginia",56,1090,0,"540","1090",1893,1258749.14515601,108172.54686682,"G5401090","5401090",1299710218.08,222557.334244,144.722222222222,122.055555555556,36.3333333333333,8092.11111111111,313.222222222222,-19,332.222222222222,225.944444444444,148.888888888889,246.055555555556,38.3888888888889,1185.55555555556,122.333333333333,71.8888888888889,12.7222222222222,337,260.222222222222,327.055555555556,276.5
"494",494,"2000","Haakon","460","0550","37","550","HAAKON","South Dakota",37,550,0,"460","0550",2005,-440578.24935872,773164.18434661,"G4600550","4600550",4732396189.4,339660.336233,120.202702702703,140.621621621622,31.0540540540541,11015.2432432432,360.067567567568,-85.554054054054,445.5,229.283783783784,-19.5540540540541,263.540540540541,-19.5540540540541,443.837837837838,81.2297297297297,9.06756756756757,60.5,208.810810810811,31.4864864864865,174.675675675676,31.4864864864865
"495",495,"2000","San Juan","350","0450","66","450","SAN JUAN","New Mexico",66,450,0,"350","0450",2450,-1090288.20019305,-40358.58253908,"G3500450","3500450",14344362914.3,514718.047942,141.789719626168,168.92523364486,41.4719626168224,8653.90654205607,359.177570093458,-43.2710280373832,402.485981308411,213.616822429907,175.901869158878,256.897196261682,36.5280373831776,233.121495327103,47.5794392523364,4.8411214953271,54.9205607476636,104.883177570093,25.0327102803738,75.2990654205608,47.6495327102804
"496",496,"2000","Washington","170","1890","21","1890","WASHINGTON","Illinois",21,1890,0,"170","1890",767,569962.73017377,115280.87573521,"G1701890","1701890",1461062886.06,192995.70994,164.277777777778,109.888888888889,29.8888888888889,9419.5,349.222222222222,-12.9444444444444,362.166666666667,157.555555555556,94.7777777777778,283.166666666667,40.8333333333333,1069.72222222222,107.722222222222,54.8888888888889,18.1666666666667,302.944444444444,229.277777777778,268.944444444444,230.055555555556
"497",497,"2000","Oktibbeha","280","1050","46","1050","OKTIBBEHA","Mississippi",46,1050,0,"280","1050",2273,657123.78588184,-431422.04509895,"G2801050","2801050",1196337154.39,140896.313416,200.65,127.25,37.75,7727.05,366.1,33.05,333,100.55,259,297.85,100.55,1320.15,161.55,72.2,21.1,384.35,267.15,297.85,384.35
"498",498,"2000","Hunt","480","2310","49","2310","HUNT","Texas",49,2310,0,"480","2310",1740,-7930.91366733,-489713.17651839,"G4802310","4802310",2284462800.46,210257.159168,209.444444444444,130.166666666667,34.5555555555556,8379.61111111111,390.861111111111,19.3055555555556,371.416666666667,238.833333333333,122.277777777778,314.027777777778,98.4722222222222,964.416666666667,116.777777777778,50.9722222222222,24.5,293.055555555556,191.75,204.972222222222,192.75
"499",499,"2000","Greene","470","0590","54","590","GREENE","Tennessee",54,590,0,"470","0590",1515,1168723.19599728,-67402.87517103,"G4700590","4700590",1616457463.02,205127.413524,162.739130434783,128.739130434783,38.5217391304348,7917.47826086957,332.173913043478,1.82608695652174,330.304347826087,245.521739130435,162.434782608696,262.130434782609,59.5652173913044,1145.39130434783,123.695652173913,60.4347826086956,16.7826086956522,329.173913043478,231.434782608696,325,278.347826086957
"500",500,"2000","Jackson","280","0590","46","590","JACKSON","Mississippi",46,590,0,"280","0590",2253,704356.08549906,-749758.73294802,"G2800590","2800590",1915562221.75,465979.294154,221.931034482759,108.758620689655,36.7931034482759,6588.27586206897,360.724137931034,69.6551724137931,291.103448275862,298.896551724138,184.068965517241,301.827586206897,135.275862068966,1504.37931034483,192.931034482759,84.2758620689655,24.3103448275862,507.586206896552,309.172413793103,469.51724137931,351.551724137931
"501",501,"2000","Dawson","300","0210","64","210","DAWSON","Montana",64,210,0,"300","0210",1344,-676187.98773458,1121968.43449191,"G3000210","3000210",6172228513.18,376154.001607,101.19801980198,140.633663366337,30.8019801980198,10743.2574257426,343.09900990099,-106.009900990099,449.079207920792,209.049504950495,-35.7821782178218,240.415841584158,-35.7821782178218,360.623762376238,77.2970297029703,9.38613861386139,63.2574257425743,175.891089108911,34.1089108910891,153.168316831683,34.1188118811881
"502",502,"2000","Palo Alto","190","1470","31","1470","PALO ALTO","Iowa",31,1470,0,"190","1470",978,107057.60203732,625814.27233442,"G1901470","1901470",1474726686.91,153639.369982,118.375,109.083333333333,26,11071.5833333333,326.083333333333,-85.5,411.583333333333,251.083333333333,-28.4166666666667,256.083333333333,-28.4166666666667,780.166666666667,113.583333333333,18.5,47.375,297.666666666667,62.2083333333333,297.5,62.2083333333333
"503",503,"2000","Cass/Van Buren","290","0370","34","370","CASS/VAN BUREN","Missouri",34,370,0,"290","0370",2160,141839.64349801,129779.53842259,"G2900370","2900370",1819917743.31,199077.08134,160.88,117.8,29.8,9944.68,353.4,-35.64,389.04,258.12,30.08,284.2,30.08,1025.64,133.16,36.44,36.08,332.88,119.56,320.16,119.56
"504",504,"2000","Baltimore","240","0050","52","50","BALTIMORE","Maryland",52,50,0,"240","0050",419,1638787.89562961,387821.47143285,"G2400050","2400050",1578734431.04,430242.009601,155.478260869565,107.434782608696,31,8618.21739130435,333.478260869565,-6.56521739130435,340.04347826087,238.130434782609,44.7826086956522,265.391304347826,44.7826086956522,1174.91304347826,112.478260869565,75.6086956521739,11.2173913043478,321.086956521739,266.434782608696,312.347826086957,266.434782608696
"505",505,"2000","Clay","190","0410","31","410","CLAY","Iowa",31,410,0,"190","0410",346,68766.27329407,625442.13593749,"G1900410","1900410",1482789020.12,153943.856513,116.916666666667,111.125,26.0833333333333,11169.5,327.25,-89.8333333333333,417.125,232.666666666667,-31.4166666666667,256.208333333333,-31.4166666666667,756.291666666667,112.458333333333,15.5833333333333,50.5416666666667,295.333333333333,53.2083333333333,292.875,53.2083333333333
"506",506,"2000","St Louis City","290","5100","34","5100","ST LOUIS CITY","Missouri",34,5100,0,"290","5100",2826,495952.65313957,142323.12364279,"G2905100","2905100",171327432.28,66910.471786,168.5,111,30,9564,355,-11.5,366.5,158.5,44,290,44,1013,104.5,52,18.5,284,204.5,266.5,204.5
"507",507,"2000","New Hanover","370","1290","47","1290","NEW HANOVER","North Carolina",47,1290,0,"370","1290",1110,1645950.43513352,-207355.10336624,"G3701290","3701290",526956422.772,365592.026568,201.833333333333,112,36.8333333333333,7038.66666666667,347,45.8333333333333,301,285.333333333333,157.833333333333,288.833333333333,109,1449,219.5,71,41.5,597.166666666667,253.5,584.333333333333,268.666666666667
"508",508,"2000","Baker","120","0030","43","30","BAKER","Florida",43,30,0,"120","0030",280,1312068.54704804,-705823.14434669,"G1200030","1200030",1525238151.32,187066.354933,226.263157894737,130,43.1052631578947,5961.78947368421,364.105263157895,67,297.210526315789,296.842105263158,194.789473684211,296.842105263158,145.526315789474,1395.68421052632,208.736842105263,66.9473684210526,41.4736842105263,567.105263157895,214.105263157895,567.105263157895,247.578947368421
"509",509,"2000","Portsmouth City","510","7400","40","7400","PORTSMOUTH","Virginia",40,7400,0,"510","7400",2990,1723143.87550685,105316.82111559,"G5107400","5107400",88370202.7766,93954.0281745,184,93,30.5,7823.5,336,34,302.5,278,144,282.5,82.5,1154,149.5,71,24.5,397,230,389.5,253
"510",510,"2000","Dane","550","0250","25","250","DANE","Wisconsin",25,250,0,"550","0250",1904,532759.44832569,641890.83288811,"G5500250","5500250",3207199187.82,231086.700529,117.527272727273,106.545454545455,26.4909090909091,10261.9636363636,318.981818181818,-75.0545454545454,394.072727272727,235.654545454545,-18.3636363636364,246.381818181818,-18.3636363636364,874.563636363636,114.018181818182,28.6363636363636,35.2545454545455,301.145454545455,107,287.745454545455,107
"511",511,"2000","Jefferson","470","0890","54","890","JEFFERSON","Tennessee",54,890,0,"470","0890",1528,1117530.42233792,-88419.3597015,"G4700890","4700890",814110191.195,177231.900436,166.846153846154,130,38.6153846153846,7984.23076923077,336.923076923077,4.07692307692308,332.692307692308,246.769230769231,175.153846153846,267.153846153846,62.7692307692308,1217.30769230769,128.538461538462,62.1538461538462,17,342.538461538462,242.538461538462,335.846153846154,312.153846153846
"512",512,"2000","Jackson","080","0570","62","570","JACKSON","Colorado",62,570,0,"080","0570",3024,-865366.81337926,401947.83643965,"G0800570","0800570",4198218248.2,358254.009079,56.828125,151.21875,40.4375,7791.3125,267.671875,-100.953125,368.59375,154.34375,-1.234375,160.625,-38,615.859375,64,40.921875,13.140625,175.96875,138.640625,170.46875,142.921875
"513",513,"2000","Lapeer","260","0870","23","870","LAPEER","Michigan",23,870,0,"260","0870",2805,1031715.01770003,695423.50768294,"G2600870","2600870",1717361501.28,173210.045146,121.230769230769,104.730769230769,27.6538461538462,9622.57692307692,319.923076923077,-52.3076923076923,372.192307692308,216.423076923077,4.76923076923077,243.576923076923,-3.03846153846154,815.5,104.307692307692,38,27.3076923076923,256.192307692308,134.346153846154,240.769230769231,138.884615384615
"514",514,"2000","Graham","370","0750","47","750","GRAHAM","North Carolina",47,750,0,"370","0750",2544,1093261.99312353,-170724.04143508,"G3700750","3700750",781150796.041,143468.257949,148.454545454545,129.636363636364,40.0909090909091,7392.09090909091,307.818181818182,-12.1818181818182,320.272727272727,69.5454545454545,158.181818181818,240.272727272727,51.0909090909091,1626.54545454545,173.909090909091,92.4545454545455,14.7272727272727,445.636363636364,345.090909090909,426.727272727273,429.363636363636
"515",515,"2000","Warren","280","1490","46","1490","WARREN","Mississippi",46,1490,0,"280","1490",2158,481710.24378702,-562135.91713818,"G2801490","2801490",1602618447.79,422513.841494,211.952380952381,125.952380952381,37.5714285714286,7516.57142857143,373.333333333333,42.3333333333333,331.047619047619,113.571428571429,269.857142857143,305.47619047619,113.571428571429,1254.90476190476,156.761904761905,72.5238095238095,21.8095238095238,373.285714285714,242.857142857143,269.666666666667,373.285714285714
"516",516,"2000","Desha","050","0410","42","410","DESHA","Arkansas",42,410,0,"050","0410",117,435914.26531754,-399562.9830316,"G0500410","0500410",2122573304.81,365066.458607,204.448275862069,121.551724137931,34.5172413793103,8276.89655172414,376.068965517241,28.7241379310345,347.379310344828,109.827586206897,265.206896551724,308.413793103448,95.3103448275862,1215,142.275862068966,67.8275862068966,20.2068965517241,353.206896551724,233.241379310345,263.241379310345,347.51724137931
"517",517,"2000","Pottowatomie","400","1250","53","1250","POTTAWATOMIE","Oklahoma",53,1250,0,"400","1250",703,-85608.05109318,-256443.47388853,"G4001250","4001250",2054562560.5,238782.155616,197.945945945946,131.837837837838,34.5405405405405,8823.89189189189,383.864864864865,6.10810810810811,377.837837837838,245.756756756757,82.0810810810811,308.135135135135,82.0810810810811,896.378378378378,120.513513513514,32.1621621621622,36.2702702702703,308.27027027027,122.081081081081,220.297297297297,122.081081081081
"518",518,"2000","Lincoln","550","0690","25","690","LINCOLN","Wisconsin",25,690,0,"550","0690",1923,490524.31842558,892631.64770858,"G5500690","5500690",2349210852.9,193527.639632,86.625,110.541666666667,26.625,10682.7291666667,300.645833333333,-107.458333333333,408.104166666667,208.770833333333,-57.3333333333333,219.333333333333,-57.3333333333333,838.875,116.395833333333,24.1666666666667,40.5208333333333,300.791666666667,92.5625,279.854166666667,92.5625
"519",519,"2000","Quitman","130","2390","44","2390","QUITMAN","Georgia",44,2390,0,"130","2390",1330,1032116.09185508,-570065.57264164,"G1302390","1302390",416786872.716,96912.0279877,213.571428571429,128.571428571429,40.1428571428571,6871.14285714286,363.285714285714,48.7142857142857,314.571428571429,296.857142857143,224.142857142857,296.857142857143,121.428571428571,1250.71428571429,137.142857142857,59.5714285714286,20.5714285714286,375.285714285714,238.857142857143,375.285714285714,331.428571428571
"520",520,"2000","Burke","130","0330","44","330","BURKE","Georgia",44,330,0,"130","0330",1244,1294390.75443166,-401153.5673746,"G1300330","1300330",2162637886.73,251665.94256,204.241379310345,133.551724137931,40,7108.03448275862,362.310344827586,33.2758620689655,328.965517241379,291.655172413793,161.137931034483,291.655172413793,109.413793103448,1168.13793103448,150.827586206897,66.5172413793103,24.4827586206897,400.103448275862,222.793103448276,400.103448275862,264.551724137931
"521",521,"2000","Braxton","540","0070","56","70","BRAXTON","West Virginia",56,70,0,"540","0070",1848,1310846.27068209,240091.27140005,"G5400070","5400070",1336864712.13,171216.092152,148.2,129.95,37.3,8187.15,322.1,-20.8,342.95,250.15,159,251.15,41.15,1304.45,129.2,78.95,12.05,363.5,294.25,363.45,300.8
