"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"149",149,"2000","Escambia","010","0530","41","530","ESCAMBIA","Alabama",41,530,0,"010","0530",464,839024.50212881,-673216.53742195,"G0100530","0100530",2468176988.57,247838.762309,200.21875,130.8125,43.125,6481.40625,340.78125,40.9375,299.8125,274.25,170.25,278.90625,114.25,1813.0625,205.46875,100.1875,19.96875,560.28125,371.53125,540.15625,458.21875
"150",150,"2000","Shawano","550","1150","25","1150","SHAWANO","Wisconsin",25,1150,0,"550","1150",2551,570929.94689579,837225.72118015,"G5501150","5501150",2355128374.05,253907.800336,83.9189189189189,120.108108108108,27.2972972972973,10613.1621621622,298.081081081081,-133.27027027027,431.243243243243,192.243243243243,-59.3243243243243,213.486486486486,-59.3243243243243,870.243243243243,111.756756756757,30.2432432432432,38.4324324324324,310.621621621622,105.243243243243,303.216216216216,105.243243243243
"151",151,"2000","Dodge","130","0910","44","910","DODGE","Georgia",44,910,0,"130","0910",2944,1200470.10656174,-514660.63896983,"G1300910","1300910",1303219836.05,207568.249957,202,133.315789473684,41.5789473684211,6889,354.578947368421,37.4210526315789,317,124.368421052632,208.210526315789,287.421052631579,110.947368421053,1311.89473684211,138.421052631579,75.2105263157895,19.7368421052632,394.947368421053,258.052631578947,373.631578947368,369
"152",152,"2000","Charlotte","120","0150","43","150","CHARLOTTE","Florida",43,150,0,"120","0150",284,1404904.51447123,-1074830.43497331,"G1200150","1200150",1842321915.81,765139.850625,245.090909090909,119.636363636364,51.5454545454545,4143.18181818182,349.545454545455,119.863636363636,229.545454545455,292.681818181818,200.863636363636,293.727272727273,188.954545454545,1386.54545454545,246.272727272727,40.2272727272727,59.7727272727273,642.727272727273,179.863636363636,596,187.227272727273
"153",153,"2000","Willacy","480","4890","49","4890","WILLACY","Texas",49,4890,0,"480","4890",1401,-168158.43292577,-1225857.55773296,"G4804890","4804890",1564705644.66,590176.010081,239.947368421053,101.894736842105,39.8947368421053,5301.68421052632,354,102.789473684211,251.263157894737,280.894736842105,208.421052631579,301.736842105263,165.684210526316,673.578947368421,156.263157894737,19.7894736842105,61.2631578947368,298.315789473684,87.8421052631579,199.842105263158,102.526315789474
"154",154,"2000","Juneau","550","0570","25","570","JUNEAU","Wisconsin",25,570,0,"550","0570",1918,470615.09773808,733627.59873645,"G5500570","5500570",2082672513.39,244072.462493,92.7878787878788,128.121212121212,28.4848484848485,10707.0909090909,310.848484848485,-131.393939393939,442.272727272727,212,-53,223.393939393939,-53,885.939393939394,114.484848484848,26.0909090909091,41.4545454545455,317.515151515152,95.1515151515152,315.848484848485,95.1818181818182
"155",155,"2000","Lewis","530","0410","73","410","LEWIS","Washington",73,410,0,"530","0410",1829,-2003539.90963814,1294261.51142875,"G5300410","5300410",6309746150.94,424872.224115,96.9684210526316,104.778947368421,41.9473684210526,4991.17894736842,247.252631578947,-0.178947368421053,247.473684210526,41.3789473684211,162.578947368421,164.936842105263,37.6526315789474,1911.30526315789,302.736842105263,29.6526315789474,58.7157894736842,889.336842105263,152.6,165.652631578947,797.705263157895
"156",156,"2000","Powhatan","510","1450","40","1450","POWHATAN","Virginia",40,1450,0,"510","1450",1754,1573100.62432945,155756.12327355,"G5101450","5101450",679616442.549,145232.466248,156.777777777778,130.777777777778,36.3333333333333,8177,333.888888888889,-21.6666666666667,355.555555555556,123.444444444444,200.888888888889,260.333333333333,49.3333333333333,1200.33333333333,112.777777777778,81.4444444444444,8.77777777777778,316.777777777778,275.222222222222,281.444444444444,299.222222222222
"157",157,"2000","Lincoln","400","0810","53","810","LINCOLN","Oklahoma",53,810,0,"400","0810",683,-79009.17072972,-200950.79343188,"G4000810","4000810",2500956211.44,200184.751554,175.457142857143,129.514285714286,33.6,8896.77142857143,360.457142857143,-18.4571428571429,379,222.057142857143,57.1142857142857,285.428571428571,57.1142857142857,896.171428571429,135.028571428571,36.2,33.8857142857143,323.828571428571,133.285714285714,232.057142857143,133.285714285714
"158",158,"2000","Mchenry","380","0490","36","490","MCHENRY","North Dakota",36,490,0,"380","0490",1161,-347441.5162758,1205614.25946521,"G3800490","3800490",4951194022,302197.272781,66.3936170212766,132.457446808511,26.7978723404255,12144.2659574468,308.755319148936,-178.957446808511,487.734042553192,189.382978723404,-96.436170212766,216.308510638298,-97.8191489361702,456.127659574468,85.1276595744681,11.5425531914894,63.2553191489362,217.595744680851,38.4787234042553,205.595744680851,38.4787234042553
"159",159,"2000","Butler","310","0230","35","230","BUTLER","Nebraska",35,230,0,"310","0230",1394,-94042.85188363,417851.02377486,"G3100230","3100230",1513600773.78,166689.422829,121.25,123,28.1,10651.7,332.7,-93.35,426,222.95,-20.15,254.2,-20.15,747.85,112.65,15.9,49.65,292.85,61.7,272.35,61.7
"160",160,"2000","Schley","130","2490","44","2490","SCHLEY","Georgia",44,2490,0,"130","2490",1335,1092570.86588848,-518588.03267575,"G1302490","1302490",434652658.259,116559.01355,197,131.5,41,6892.66666666667,346,31,314.666666666667,118.166666666667,204.5,281.333333333333,105,1379.83333333333,149.666666666667,70.5,20.5,423.333333333333,257.5,376.5,403.833333333333
"161",161,"2000","Edwards","170","0470","21","470","EDWARDS","Illinois",21,470,0,"170","0470",601,686513.0648816,131436.09893677,"G1700470","1700470",576677140.659,131673.363967,150.636363636364,116.545454545455,30.7272727272727,9325.27272727273,339.818181818182,-34.9090909090909,374.727272727273,146.545454545455,221.818181818182,266.090909090909,26.1818181818182,1209.81818181818,128.363636363636,72.7272727272727,19,381.909090909091,251.909090909091,307.272727272727,264.181818181818
"162",162,"2000","Tuscola","260","1570","23","1570","TUSCOLA","Michigan",23,1570,0,"260","1570",2074,1010542.68857764,734726.64992629,"G2601570","2601570",2109006859.01,225856.999257,106.1875,109.25,28.25,9480.125,307.59375,-71.875,379.375,155.1875,-17.6875,224.71875,-17.6875,818.1875,97.34375,34.6875,25.75,249.96875,133.71875,241.09375,133.71875
"163",163,"2000","Boone","310","0110","35","110","BOONE","Nebraska",35,110,0,"310","0110",1388,-170769.75623945,473162.39852898,"G3100110","3100110",1779946282.27,174077.876198,109.037037037037,137.259259259259,31,10493.1851851852,325.740740740741,-109.703703703704,435.407407407407,216.444444444444,-28.5925925925926,241.481481481481,-28.5925925925926,672.37037037037,103.592592592593,12.9259259259259,52.1481481481481,279.814814814815,50.8518518518519,260.444444444444,50.8518518518519
"164",164,"2000","Hunterdon","340","0190","12","190","HUNTERDON","New Jersey",12,190,0,"340","0190",2418,1755904.55794304,539335.6387109,"G3400190","3400190",1133786091.91,169210.704746,126,120,32.5294117647059,8742.52941176471,314.764705882353,-49.2352941176471,364.117647058824,166.823529411765,21.1764705882353,236.941176470588,12.2352941176471,1326.88235294118,124.058823529412,86,10.2352941176471,352.352941176471,308.470588235294,331.117647058824,315.882352941176
"165",165,"2000","Yates","360","1230","13","1230","YATES","New York",13,1230,0,"360","1230",2510,1530182.20755884,727570.90073326,"G3601230","3601230",973214205.9,141393.8951,105.076923076923,110.923076923077,30.1538461538462,8957.46153846154,293,-69.0769230769231,361.923076923077,160.538461538462,-5.61538461538461,217.230769230769,-10.9230769230769,892.846153846154,101.538461538462,53.0769230769231,17.4615384615385,263.692307692308,169.384615384615,261.076923076923,172.923076923077
"166",166,"2000","Niobrara","560","0270","68","270","NIOBRARA","Wyoming",68,270,0,"560","0270",2180,-685802.75025146,652730.8754739,"G5600270","5600270",6806140804.96,336117.023902,95.5090909090909,159.445454545455,35.5636363636364,9700.91818181818,336.418181818182,-105.490909090909,441.963636363636,142.418181818182,-24.3909090909091,224.090909090909,-24.3909090909091,360.281818181818,68.5727272727273,9.85454545454546,59.3818181818182,171.554545454545,32.9818181818182,122.509090909091,32.9909090909091
"167",167,"2000","Knox","390","0830","24","830","KNOX","Ohio",24,830,0,"390","0830",1221,1138773.6203619,406355.86352546,"G3900830","3900830",1371479176.61,166382.633382,116.88,119,31.56,9107.76,306.04,-66,371.96,208.88,-5.24,229.48,-5.24,1065.6,111.72,61.36,17.76,319.32,217.24,317.12,217.24
"168",168,"2000","Kittson","270","0690","33","690","KITTSON/PEMBINA","Minnesota",33,690,0,"270","0690",2108,-58187.07980701,1257109.22428644,"G2700690","2700690",2858027131.25,263794.513948,55.3181818181818,118.727272727273,23.7272727272727,12726.2727272727,291.045454545455,-199.954545454545,490.977272727273,184.272727272727,-109.409090909091,208.318181818182,-119.25,524.090909090909,89.5,13.5227272727273,59.6136363636364,243.659090909091,47.25,231.568181818182,47.4318181818182
"169",169,"2000","Jones","370","1030","47","1030","JONES","North Carolina",47,1030,0,"370","1030",1099,1676363.98621872,-112534.72272337,"G3701030","3701030",1225581646.57,215082.741277,184.473684210526,124.789473684211,38.6842105263158,7147.36842105263,338.263157894737,20,318.263157894737,269.526315789474,146.210526315789,273.684210526316,90.4736842105263,1456.21052631579,160.368421052632,85.8421052631579,19.4210526315789,469.210526315789,298.789473684211,431.368421052632,345.263157894737
"170",170,"2000","Boise","160","0150","63","150","BOISE","Idaho",63,150,0,"160","0150",550,-1565748.35799119,889437.41025817,"G1600150","1600150",4938629453.08,426099.041543,59.3670886075949,163.79746835443,39.4177215189873,8295.08860759494,297.620253164557,-112.354430379747,409.987341772152,-34.0632911392405,163.936708860759,167.139240506329,-46.379746835443,578.405063291139,81.746835443038,13.8607594936709,43.8860759493671,234.46835443038,63.5569620253165,65.2784810126582,222.26582278481
"171",171,"2000","Sedgwick","200","1730","32","1730","SEDGWICK","Kansas",32,1730,0,"200","1730",3037,-127633.40581539,21682.86081982,"G2001730","2001730",2614371115.54,213000.466462,154.027777777778,124.277777777778,30.1111111111111,10002.25,357.5,-48.8888888888889,406.444444444444,252.5,22.5833333333333,279.444444444444,22.5833333333333,765.833333333333,103.166666666667,21.3611111111111,40.4444444444444,289.027777777778,80.5277777777778,259.361111111111,80.5277777777778
"172",172,"2000","Henry","130","1510","44","1510","HENRY","Georgia",44,1510,0,"130","1510",1293,1090858.53734368,-384814.81479053,"G1301510","1301510",840403668.37,173710.235963,182.615384615385,125.461538461538,38.4615384615385,7332.61538461538,339.153846153846,17.3846153846154,321.846153846154,99.3846153846154,189.538461538462,274.153846153846,86.2307692307692,1432.53846153846,168.923076923077,92.7692307692308,17.5384615384615,442.461538461538,295.230769230769,346,399.384615384615
"173",173,"2000","Maverick","480","3230","49","3230","MAVERICK","Texas",49,3230,0,"480","3230",2970,-421996.78281872,-967203.18323828,"G4803230","4803230",3345657057.19,299893.012946,232.625,135.854166666667,41.1666666666667,6934.29166666667,387.9375,61.8333333333333,326.166666666667,280.125,147.125,316.083333333333,138.354166666667,461,73.5,19.0625,45.1875,166.041666666667,61.8958333333333,129.916666666667,63.2083333333333
"174",174,"2000","Wapello","190","1790","31","1790","WAPELLO","Iowa",31,1790,0,"190","1790",992,299405.20942859,401281.23379892,"G1901790","1901790",1129183535.25,135616.814012,126,113.944444444444,27.1666666666667,10371.6666666667,327.777777777778,-83.1666666666667,410.722222222222,238.444444444444,-13.6666666666667,253.777777777778,-13.6666666666667,935.333333333333,117.277777777778,28.7777777777778,38.4444444444444,321.166666666667,99.8333333333333,320.333333333333,99.8888888888889
"175",175,"2000","Alpena","260","0070","23","70","ALPENA","Michigan",23,70,0,"260","0070",2832,970977.51534638,906091.56708021,"G2600070","2600070",1540233949.56,264465.695015,88.037037037037,106.518518518519,27.1851851851852,9437.74074074074,285.851851851852,-100.037037037037,385.814814814815,200.592592592593,-32.0740740740741,205.925925925926,-32.5925925925926,819.962962962963,93.8148148148148,38,23.7777777777778,256.925925925926,137.777777777778,256.777777777778,142.888888888889
"176",176,"2000","Colleton","450","0290","48","290","COLLETON","South Carolina",48,290,0,"450","0290",951,1420098.38445915,-403661.41978881,"G4500290","4500290",2766026951.58,421377.938253,200.641025641026,126.923076923077,39.974358974359,6760.17948717949,349.179487179487,35.8205128205128,313.333333333333,282.717948717949,162.153846153846,284.076923076923,110.641025641026,1384.58974358974,163.641025641026,75.6153846153846,23.1794871794872,448.564102564103,275.128205128205,446.282051282051,320.25641025641
"177",177,"2000","Cumberland","370","0510","47","510","CUMBERLAND","North Carolina",47,510,0,"370","0510",2533,1545009.45006031,-134588.14328643,"G3700510","3700510",1705410436.73,210415.570823,180.708333333333,126.708333333333,37.9166666666667,7523.16666666667,340.291666666667,10.7083333333333,329.666666666667,268.666666666667,136.958333333333,274.625,81.8333333333333,1325.70833333333,140.125,85.125,17.2916666666667,407.791666666667,282,381.791666666667,315.833333333333
"178",178,"2000","Ottawa","390","1230","24","1230","OTTAWA","Ohio",24,1230,0,"390","1230",626,1061620.0576134,524390.34051982,"G3901230","3901230",691781701.512,222251.78839,124,100.8,27.1,9519.7,312.2,-53.2,365.5,172.1,-1.4,242.6,-1.4,916,106.5,50.6,19.9,277.7,179,276.9,179
"179",179,"2000","Luce","260","0950","23","950","LUCE","Michigan",23,950,0,"260","0950",2807,803718.69969037,1046523.45073843,"G2600950","2600950",2401652015.48,205166.117351,75.4054054054054,101.162162162162,26.4054054054054,9363.81081081081,267.648648648649,-108.405405405405,375.972972972973,153.918918918919,-18.2432432432432,190.378378378378,-44.5675675675676,924.216216216216,103.351351351351,46.1081081081081,22.5945945945946,277.540540540541,155.621621621622,271.405405405405,170.567567567568
"180",180,"2000","Rockingham","330","0150","4","150","ROCKINGHAM","New Hampshire",4,150,0,"330","0150",2407,1994131.5718744,876805.78806597,"G3300150","3300150",1849456161.96,314564.098454,105.620689655172,119.448275862069,30.8275862068966,9045.75862068966,297.965517241379,-82.6896551724138,380.655172413793,13.5172413793103,187.551724137931,220.206896551724,-13.5172413793103,1225.55172413793,143.827586206897,82.6551724137931,15.1724137931034,358.758620689655,267.275862068966,268.206896551724,306.931034482759
"181",181,"2000","Holt","290","0870","34","870","HOLT","Missouri",34,870,0,"290","0870",2336,66353.77871,291051.67193128,"G2900870","2900870",1214830919.38,206208.537072,132.684210526316,124.578947368421,29.1052631578947,10399.2105263158,336.578947368421,-82.6315789473684,419.210526315789,249,-8.36842105263158,260.421052631579,-8.36842105263158,884.789473684211,115.157894736842,24.9473684210526,43,316.578947368421,84.3157894736842,315.947368421053,84.3157894736842
"182",182,"2000","Owen","180","1190","22","1190","OWEN","Indiana",22,1190,0,"180","1190",2907,781549.58181477,240885.77890205,"G1801190","1801190",1004477985.29,143644.791949,136.8125,117.5625,31,9297.6875,324.625,-49.3125,373.8125,206.25,12.25,251.25,12.25,1209.125,129.125,72.25,19.5625,359.25,242.4375,351.3125,242.4375
"183",183,"2000","Bannock","160","0050","63","50","BANNOCK","Idaho",63,50,0,"160","0050",546,-1315518.47433526,691368.46402965,"G1600050","1600050",2971854192.82,372452.22616,78.5434782608696,146.630434782609,35.5,8920.34782608696,313.282608695652,-94.8260869565217,408.065217391304,68.804347826087,190.217391304348,194.369565217391,-35.5,397.239130434783,49.4130434782609,18.5869565217391,22.7608695652174,122.934782608696,68.8913043478261,72.2391304347826,103.913043478261
"184",184,"2000","Thomas","200","1930","32","1930","THOMAS","Kansas",32,1930,0,"200","1930",1083,-431480.62755242,218923.88272585,"G2001930","2001930",2783967564.96,211683.67731,125.175,153.025,34.775,9983.6,351.175,-83.075,434.325,225.525,-1.7,254.575,-1.7,501.45,90.675,10.725,59.4,233.525,33.45,196.45,33.45
"185",185,"2000","Webster","280","1550","46","1550","WEBSTER","Mississippi",46,1550,0,"280","1550",2294,618275.34073809,-413186.81114474,"G2801550","2801550",1096460461.35,157247.180663,183.588235294118,132.529411764706,39.3529411764706,7501.58823529412,346.588235294118,13.4117647058824,333.235294117647,136.823529411765,239.470588235294,276.529411764706,84.4705882352941,1599.11764705882,183.117647058824,87.7058823529412,21.2941176470588,484.294117647059,294,341.647058823529,463.941176470588
"186",186,"2000","Bledsoe","470","0070","54","70","BLEDSOE","Tennessee",54,70,0,"470","0070",2042,967442.26541149,-158241.91658349,"G4700070","4700070",1053387745.17,173341.419043,154.25,124.666666666667,36.4166666666667,7917,321.75,-16.4166666666667,338,63.1666666666667,215.5,252.583333333333,49.6666666666667,1597.41666666667,180.5,87.1666666666667,18,467.166666666667,325.833333333333,358.083333333333,449.416666666667
"187",187,"2000","Sanders","300","0890","64","890","SANDERS","Montana",64,890,0,"300","0890",1373,-1436939.4001736,1280574.47040886,"G3000890","3000890",7225919017.6,609521.415084,69.3333333333333,134.731707317073,36.8130081300813,7580.25203252032,284.20325203252,-76.5040650406504,360.666666666667,5.5609756097561,141.333333333333,169.016260162602,-24.1219512195122,696.284552845528,85.8617886178862,29,28.3414634146341,247.756097560976,114.333333333333,127.276422764228,219.609756097561
"188",188,"2000","Kent","440","0030","5","30","KENT","Rhode Island",5,30,0,"440","0030",935,1995096.97329172,725031.2824996,"G4400030","4400030",452123566.93,144136.290942,116.125,104.125,29.625,8459.25,290.875,-53.125,344.25,33.5,224.25,224.25,7.5,1335.75,142.625,76.625,15,390.75,274.125,274.125,355.5
"189",189,"2000","Wright","270","1710","33","1710","WRIGHT","Minnesota",33,1710,0,"270","1710",2226,159969.11876644,859988.54316692,"G2701710","2701710",1850231682.77,220060.273103,91.9,119.033333333333,25.4666666666667,11509.5,314.133333333333,-144.733333333333,458.766666666667,232.033333333333,-64.8333333333333,232.033333333333,-64.8333333333333,821.933333333333,136.3,21.2333333333333,53.8666666666667,348.833333333333,67.2,348.833333333333,67.2
"190",190,"2000","Morton","200","1290","32","1290","MORTON","Kansas",32,1290,0,"200","1290",1055,-509643.11525797,-19034.72541735,"G2001290","2001290",1890541896.01,173973.68872,144.896551724138,166,37.5172413793103,9605.79310344828,367.448275862069,-69.0689655172414,436.620689655172,242.310344827586,22.0689655172414,268.379310344828,22.0689655172414,414.620689655172,67.3448275862069,8.41379310344828,56.5862068965517,184.034482758621,30.1379310344828,165.965517241379,30.1379310344828
"191",191,"2000","Allegany","360","0030","13","30","ALLEGANY","New York",13,30,0,"360","0030",2171,1464320.47745943,671764.6034575,"G3600030","3600030",2679115191.01,210692.536183,91,120.452380952381,31.8571428571429,8880.30952380952,282.809523809524,-88.6666666666667,371.452380952381,169.142857142857,-18.8571428571429,201.071428571429,-26.3571428571429,1013.09523809524,127.309523809524,60.4047619047619,19.4285714285714,307.785714285714,194.428571428571,305.761904761905,202.285714285714
"192",192,"2000","Tolland","090","0130","1","130","TOLLAND","Connecticut",1,130,0,"090","0130",273,1930652.51401218,729506.82285524,"G0900130","0900130",1080049965.92,180095.237231,110.230769230769,115.461538461538,31,8762.53846153846,294.923076923077,-70.3846153846154,365.153846153846,21.9230769230769,220.307692307692,221,-4.69230769230769,1336.38461538462,135.538461538462,87.3076923076923,10.8461538461538,366.615384615385,306.076923076923,306.153846153846,328.846153846154
"193",193,"2000","Garza","480","1690","49","1690","GARZA","Texas",49,1690,0,"480","1690",1714,-490686.84237977,-469740.05056386,"G4801690","4801690",2321147724.05,192197.799866,184.2,153.171428571429,40.1428571428571,8289.34285714286,366.4,-10.5142857142857,376.914285714286,268.457142857143,74.4285714285714,286.2,74.4285714285714,473.8,74.4,16.3714285714286,47.5714285714286,190.542857142857,54.7142857142857,173.742857142857,54.7142857142857
"194",194,"2000","Jones","190","1050","31","1050","JONES","Iowa",31,1050,0,"190","1050",372,399655.31456706,527914.03317397,"G1901050","1901050",1493635884.99,154701.603611,109.52,118.2,27.28,10627.96,316.68,-108.28,424.88,225.4,-35.92,238.96,-35.92,954.2,130.64,30.92,38.76,336.56,112.08,336.4,112.08
"195",195,"2000","Butts","130","0350","44","350","BUTTS","Georgia",44,350,0,"130","0350",1245,1111330.20316274,-400710.10415554,"G1300350","1300350",492140498.252,117074.28704,186.875,130.875,39.75,7235.75,343.875,18.625,324.875,104.625,194.625,276.875,91.375,1407.25,167,89.125,18.625,437.25,280.75,343.5,398.5
"196",196,"2000","Sierra","350","0510","66","510","SIERRA","New Mexico",66,510,0,"350","0510",2453,-1035349.42985771,-427856.5337683,"G3500510","3500510",10971779615.9,493547.600397,153.993865030675,178.447852760736,44.7791411042945,7982.74846625767,358.239263803681,-35.638036809816,393.858895705521,246.104294478528,157.398773006135,256.963190184049,52.6564417177914,268.521472392638,59.9570552147239,6.82208588957055,69.1901840490798,144.01226993865,26.7546012269939,121.969325153374,47.8895705521472
"197",197,"2000","Valencia","350","0610","66","610","VALENCIA","New Mexico",66,610,0,"350","0610",2457,-979897.52137946,-256025.5653549,"G3500610","3500610",2766673264.83,259709.261376,147,184.857142857143,43.6,8628.88571428571,364.771428571429,-53.9714285714286,418.685714285714,248.885714285714,191.857142857143,258.914285714286,37.4285714285714,222.428571428571,42.3142857142857,9,50.4,100.2,34.3714285714286,84.8857142857143,38.0857142857143
"198",198,"2000","Fulton","050","0490","42","490","FULTON","Arkansas",42,490,0,"050","0490",119,371589.08805575,-117114.83030069,"G0500490","0500490",1606615660.39,179587.951543,156.52,141.04,36,8722.28,348.4,-37.56,386.08,153.84,189.8,265,40.52,1279.16,140.04,81.08,17.52,385.6,283.44,287.16,289.12
"199",199,"2000","West Baton Rouge","220","1210","45","1210","WEST BATON ROUGE","Louisiana",45,1210,0,"220","1210",91,449053.0979662,-774902.86356248,"G2201210","2201210",527391686.747,143135.674933,209.333333333333,117.166666666667,40.1666666666667,6455.33333333333,343,55.6666666666667,287.333333333333,282.333333333333,217.5,286.833333333333,122.5,1728.83333333333,209.666666666667,97.8333333333333,21.8333333333333,556.5,355.166666666667,543.166666666667,444
"200",200,"2000","Rock","270","1330","33","1330","ROCK","Minnesota",33,1330,0,"270","1330",2136,-20326.76784381,691260.3947404,"G2701330","2701330",1250543702.35,142278.24007,94.875,128.375,27.5625,11292.6875,319.6875,-137.125,456.875,212.8125,-57.1875,234.375,-57.1875,716.8125,109.625,14.25,51.8125,290.0625,53.625,286.1875,53.625
"201",201,"2000","Cherokee","370","0390","47","390","CHEROKEE","North Carolina",47,390,0,"370","0390",2528,1075735.26850298,-197357.73421189,"G3700390","3700390",1208691654.59,186831.935715,146.176470588235,138.470588235294,40.4705882352941,7486.76470588235,311.941176470588,-26.2352941176471,338.058823529412,59.5294117647059,155.764705882353,239.411764705882,47.7058823529412,1746.64705882353,192.411764705882,102.823529411765,15.7058823529412,512.823529411765,373.764705882353,425.705882352941,481.294117647059
"202",202,"2000","Crawford","050","0330","42","330","CRAWFORD","Arkansas",42,330,0,"050","0330",113,157807.11615611,-212635.45197603,"G0500330","0500330",1564874173.45,218776.433682,170.652173913043,132.173913043478,35.8260869565217,8354.08695652174,350.434782608696,-13.7391304347826,364.173913043478,166.521739130435,60.2173913043478,274.130434782609,60.2173913043478,1265.30434782609,143.695652173913,72.2173913043478,18.2173913043478,390.826086956522,256.695652173913,293.521739130435,256.695652173913
"203",203,"2000","Hayes","310","0850","35","850","HAYES","Nebraska",35,850,0,"310","0850",2603,-425012.74153388,350298.41375411,"G3100850","3100850",1847515635.8,173455.219259,115.5,154.857142857143,34.75,10106.1071428571,343.607142857143,-96.9285714285714,440.357142857143,217.321428571429,-13.5,246.25,-13.5,522.321428571429,85.7857142857143,10.8928571428571,59.6071428571429,242.5,33.9642857142857,212.75,33.9642857142857
"204",204,"2000","Wayne","540","0990","56","990","WAYNE","West Virginia",56,990,0,"540","0990",1888,1174267.08071342,156393.03885016,"G5400990","5400990",1326573541.86,220853.407854,143.25,133.65,36.6,8444.2,323.45,-37.3,360.85,228.05,154.3,248.45,31.35,1178.75,132.6,65.2,16.35,338.35,236.85,335.55,290
"205",205,"2000","Miller","290","1310","34","1310","MILLER","Missouri",34,1310,0,"290","1310",2355,309698.59910432,85895.22643155,"G2901310","2901310",1553841433.43,180689.445602,149.791666666667,129.958333333333,32.5416666666667,9291.95833333333,342.666666666667,-51.25,393.958333333333,179.791666666667,24.75,264.458333333333,24.75,1110.75,125.916666666667,47.7083333333333,22.8333333333333,342.166666666667,183.083333333333,300,183.083333333333
"206",206,"2000","Redwood","270","1270","33","1270","REDWOOD","Minnesota",33,1270,0,"270","1270",2133,59265.94191336,772752.21017435,"G2701270","2701270",2282366412.56,236111.251453,93.1219512195122,118.219512195122,25.3414634146341,11559.9268292683,313.365853658537,-142.024390243902,455.536585365854,218.19512195122,-63.6829268292683,234.780487804878,-63.6829268292683,729.390243902439,110.414634146341,17.5609756097561,51.8780487804878,300.390243902439,55.8048780487805,295.780487804878,55.8048780487805
"207",207,"2000","Multnomah","410","0510","72","510","MULTNOMAH","Oregon",72,510,0,"410","0510",1454,-2036657.88601566,1184675.71942457,"G4100510","4100510",1206038039.23,247777.296861,120.058823529412,105.176470588235,40.5882352941176,5253.35294117647,273.235294117647,17.1176470588235,256.058823529412,60.5882352941176,188.823529411765,190.588235294118,56.0588235294118,1517.17647058824,250.647058823529,19.1764705882353,58.8235294117647,703.647058823529,109.764705882353,119.352941176471,638.882352941176
"208",208,"2000","Ramsey","380","0710","36","710","RAMSEY","North Dakota",36,710,0,"380","0710",1171,-203814.77862448,1203901.71477494,"G3800710","3800710",3369187324.94,319922.219323,59.1935483870968,124.983870967742,25.0483870967742,12434.8709677419,297.274193548387,-188.354838709677,485.661290322581,184.548387096774,-110.564516129032,210.596774193548,-110.564516129032,470.467741935484,87.1935483870968,10,65.5967741935484,228.532258064516,36.0645161290323,220.322580645161,36.0645161290323
"209",209,"2000","Uvalde","480","4630","49","4630","UVALDE","Texas",49,4630,0,"480","4630",1623,-365338.18601402,-901445.22180657,"G4804630","4804630",4036829105.78,254728.527749,217.653846153846,136.942307692308,41.3461538461538,6884.30769230769,370.903846153846,43.8461538461538,327.019230769231,270.346153846154,131.076923076923,299.788461538462,123.807692307692,583.961538461538,72.5384615384615,27.3653846153846,32.2884615384615,190.346153846154,90.5384615384615,179.5,91.0576923076923
"210",210,"2000","Athens","390","0090","24","90","ATHENS","Ohio",24,90,0,"390","0090",1190,1187589.36252648,292865.57756407,"G3900090","3900090",1317105093.93,177203.611309,133.6,127.5,34.2,8743.95,317.2,-49.25,366.5,224.9,147.2,241.75,17.05,1068,114.05,59.9,16.8,309.6,215.3,307.55,241.6
"211",211,"2000","Richmond City","510","7600","40","7600","RICHMOND CITY","Virginia",40,7600,0,"510","7600",2221,1611325.2577916,160827.4323098,"G5107600","5107600",162002308.309,83293.0427149,161,127,36,8181.5,336,-15.5,352,223,205,264,54,1212.5,116.5,83,9,318.5,275,291,302.5
"212",212,"2000","Hutchinson","480","2330","49","2330","HUTCHINSON","Texas",49,2330,0,"480","2330",1937,-479141.39204837,-172469.09886761,"G4802330","4802330",2317917295.63,192656.095511,161.742857142857,157.485714285714,38,9051.88571428571,366.857142857143,-43.6571428571429,410.514285714286,252.485714285714,44.2,275.685714285714,44.2,480.8,73.3142857142857,11.0857142857143,50.6285714285714,201.057142857143,46.1428571428571,189.371428571429,46.1428571428571
"213",213,"2000","Madison","470","1130","54","1130","MADISON","Tennessee",54,1130,0,"470","1130",1538,642494.18306219,-187708.14897817,"G4701130","4701130",1446867149.81,161978.4046,170.409090909091,123.227272727273,34.7727272727273,8350.45454545455,343.545454545455,-5.77272727272727,349.272727272727,168.090909090909,233.5,274.181818181818,59.8181818181818,1493.22727272727,153.818181818182,74.3636363636364,18.5909090909091,438.681818181818,274.590909090909,331.636363636364,412
