"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"819",819,"2000","Bacon","130","0050","44","50","BACON","Georgia",44,50,0,"130","0050",410,1276770.27407096,-573552.93740801,"G1300050","1300050",740535149.927,131300.866052,213.1,136.8,44.1,6279.2,360.1,53.6,306.3,289.4,169.2,289.4,128.9,1271.7,168.1,68.2,29.8,445.8,215.7,445.8,249
"820",820,"2000","Rockingham","370","1570","47","1570","ROCKINGHAM","North Carolina",47,1570,0,"370","1570",1122,1434949.59655421,-895.03260146,"G3701570","3701570",1482342453.86,156241.69684,168.714285714286,133.190476190476,37.8095238095238,7952.04761904762,340.238095238095,-6.85714285714286,347.142857142857,262.761904761905,76.2380952380952,268.428571428571,63.3809523809524,1273.2380952381,140.857142857143,72.3333333333333,18.2380952380952,389.333333333333,238.809523809524,374.380952380952,263
"821",821,"2000","Presque Isle","260","1410","23","1410","PRESQUE ISLE","Michigan",23,1410,0,"260","1410",2067,944053.84640971,936873.11586451,"G2601410","2601410",1774133935,236823.337357,90.4705882352941,113.676470588235,27.5588235294118,9712.17647058824,305.882352941176,-98.0294117647059,403.852941176471,208.558823529412,-33.5882352941176,214.352941176471,-33.5882352941176,795.411764705882,86.9117647058823,44.7941176470588,17.9117647058824,246.941176470588,150.941176470588,223.176470588235,151
"822",822,"2000","Cass","380","0170","36","170","CASS","North Dakota",36,170,0,"380","0170",1147,-95452.88942814,1054070.136365,"G3800170","3800170",4578771529.38,356190.098574,87.0694444444444,125.430555555556,25.7083333333333,12588.3611111111,336.138888888889,-141.791666666667,477.875,216.111111111111,-77.4027777777778,244.805555555556,-77.4027777777778,491.722222222222,76.5,12.25,50.625,205.777777777778,42.625,195.069444444444,42.6388888888889
"823",823,"2000","Grafton","330","0090","4","90","GRAFTON","New Hampshire",4,90,0,"330","0090",2405,1913163.65438503,965553.13814037,"G3300090","3300090",4532662359.31,363555.60423,78.3947368421053,123.828947368421,29.5526315789474,9874.96052631579,287.381578947368,-123.355263157895,410.657894736842,180.552631578947,-39.6184210526316,203.197368421053,-51.6447368421053,1281.86842105263,132.473684210526,82.3026315789474,13.7368421052632,366.842105263158,271,365.697368421053,274.25
"824",824,"2000","Letcher","210","1330","51","1330","LETCHER","Kentucky",51,1330,0,"210","1330",61,1153266.57838326,37430.50199271,"G2101330","2101330",878317568.632,192790.64985,149.583333333333,136.25,38.0833333333333,8157.33333333333,325,-28.1666666666667,352.833333333333,230.833333333333,95.3333333333333,250.916666666667,41.5,1328.25,147.416666666667,75.4166666666667,18,384.75,262.583333333333,370.583333333333,296.333333333333
"825",825,"2000","Sagadahoc","230","0230","2","230","SAGADAHOC","Maine",2,230,0,"230","0230",104,2063540.07965821,1009905.45190419,"G2300230","2300230",671090540.702,611306.535647,100.25,108.75,28,9490.625,294.25,-88.875,382.875,54.75,215.875,221.25,-23.25,1295.75,132.375,89.625,12.625,371.375,285.875,296.625,315.875
"826",826,"2000","Ottawa","400","1150","53","1150","OTTAWA","Oklahoma",53,1150,0,"400","1150",698,105094.57386999,-73810.0117874,"G4001150","4001150",1255462029.11,148140.808966,175.4,133.5,33.1,9132.5,376.95,-20.3,397.25,222.85,56.8,290.45,56.8,1141.9,147.8,49.25,32.15,377.8,164.35,279.55,164.35
"827",827,"2000","Grays Harbor","530","0270","73","270","GRAYS HARBOR/CHEH","Washington",73,270,0,"530","0270",1823,-2087097.32708279,1384683.06037687,"G5300270","5300270",4998594692.15,525790.39157,110.493506493506,99.0909090909091,42.6883116883117,4853.05194805195,248.116883116883,18.4415584415584,229.688311688312,54.9220779220779,171.74025974026,176.584415584416,54.9220779220779,2662.62337662338,454.454545454545,35.8441558441558,70.4935064935065,1284.66233766234,123.298701298701,154.935064935065,1284.66233766234
"828",828,"2000","Isabella","260","0730","23","730","ISABELLA","Michigan",23,730,0,"260","0730",2798,893973.38715911,739948.94740983,"G2600730","2600730",1496348513.71,154855.551062,105.375,120.166666666667,29.875,9849.25,323.041666666667,-74.7083333333333,397.5,178.958333333333,-20.7083333333333,231.5,-20.7083333333333,846.791666666667,88.7083333333333,41.7916666666667,18.5,248.458333333333,150.541666666667,234.625,150.583333333333
"829",829,"2000","Aransas","480","0070","49","70","ARANSAS","Texas",49,70,0,"480","0070",1645,-98152.4056393,-1042995.52993596,"G4800070","4800070",666701601.294,976301.594852,240.363636363636,91.7272727272727,36.6363636363636,5499.09090909091,348.909090909091,101.545454545455,247.454545454545,281.090909090909,204.272727272727,304.727272727273,164.636363636364,821.454545454545,144.454545454545,27.5454545454545,47.1818181818182,316.818181818182,115.545454545455,232,120.818181818182
"830",830,"2000","Oxford","230","0170","2","170","OXFORD","Maine",2,170,0,"230","0170",101,1979189.76271068,1047435.50579563,"G2300170","2300170",5633811509.64,544330.74786,76.6777777777778,122.677777777778,29,10071.5888888889,286.144444444444,-130.188888888889,416.333333333333,91.9222222222222,-18.6222222222222,204.022222222222,-55.8888888888889,1279.35555555556,135.433333333333,82,13.8111111111111,369.433333333333,279.911111111111,349.477777777778,281.744444444444
"831",831,"2000","Jefferson","400","0670","53","670","JEFFERSON","Oklahoma",53,670,0,"400","0670",678,-168084.67815654,-377778.40193087,"G4000670","4000670",2004216296.68,241641.844548,202.217391304348,141.260869565217,35.9130434782609,8719.26086956522,392.478260869565,2.1304347826087,390.521739130435,246.826086956522,88.5217391304348,311.478260869565,88.5217391304348,808,136.565217391304,32.0869565217391,43.6086956521739,298.521739130435,101,179.086956521739,101
"832",832,"2000","Richland","390","1390","24","1390","RICHLAND","Ohio",24,1390,0,"390","1390",633,1123268.52475977,446659.9601043,"G3901390","3901390",1295837668.38,167627.838636,120.105263157895,119.105263157895,31.2105263157895,9288.84210526316,315.473684210526,-59.3157894736842,374.789473684211,156.263157894737,-2.36842105263158,236.473684210526,-2.36842105263158,1057.78947368421,120.210526315789,58.1052631578947,23.4210526315789,324.421052631579,200.842105263158,315.368421052632,200.842105263158
"833",833,"2000","Grundy","470","0610","54","610","GRUNDY","Tennessee",54,610,0,"470","0610",1516,923774.18709404,-186528.18976417,"G4700610","4700610",935346143.262,145118.849344,160.333333333333,124.083333333333,36.3333333333333,7913.91666666667,326.75,-11.8333333333333,338.666666666667,75.3333333333333,220.25,257.916666666667,55.1666666666667,1700.25,201.583333333333,96.75,17.0833333333333,508.166666666667,361.666666666667,392.75,429.916666666667
"834",834,"2000","La Paz","040","0120",NA,NA,"La Paz","Arizona",0,0,0,"040","0120",505,-1644763.74367839,-266028.61560149,"G0400120","0400120",11689615319.6,586985.353937,237.746913580247,168.327160493827,43.3703703703704,8018.30864197531,429.876543209877,45.8518518518519,384.018518518519,338.469135802469,271.895061728395,339.481481481481,137.734567901235,150.191358024691,38.8148148148148,1.50617283950617,74.5555555555556,77.7592592592593,5.50617283950617,65.4259259259259,32.6172839506173
"835",835,"2000","Bradley","470","0110","54","110","BRADLEY","Tennessee",54,110,0,"470","0110",1494,1004068.74679363,-203833.83991936,"G4700110","4700110",858585399.106,139569.396791,172.166666666667,138.416666666667,39.1666666666667,7914.41666666667,343.25,-4.83333333333333,347.916666666667,88.6666666666667,117.75,270.25,67.1666666666667,1582.83333333333,188.25,91.5,17.4166666666667,476.583333333333,334.833333333333,375.833333333333,400.25
"836",836,"2000","Chambers","010","0170","41","170","CHAMBERS","Alabama",41,170,0,"010","0170",449,984174.2244118,-458068.58665146,"G0100170","0100170",1562061547.49,174915.238826,192.421052631579,142.105263157895,42.2631578947368,7168.47368421053,352.631578947368,20.2631578947368,332.263157894737,121.684210526316,142.157894736842,280.105263157895,96.5263157894737,1490.84210526316,195.789473684211,83.4210526315789,20.8947368421053,454.736842105263,293.578947368421,362.368421052632,354.052631578947
"837",837,"2000","Wexford","260","1650","23","1650","WEXFORD","Michigan",23,1650,0,"260","1650",2078,827044.10296534,810635.655457,"G2601650","2601650",1491403476.58,154812.026974,95.0416666666667,118.125,29.2916666666667,9677.54166666667,310.708333333333,-85.1666666666667,395.875,112,-28.7916666666667,218.125,-28.7916666666667,886.791666666667,97.9166666666667,48.3333333333333,17.8333333333333,272.708333333333,174.083333333333,229.5,174.083333333333
"838",838,"2000","Hamilton","200","0750","32","750","HAMILTON","Kansas",32,750,0,"200","0750",1032,-503431.7600222,71260.65100696,"G2000750","2000750",2583837236.89,207673.755714,143.384615384615,179.102564102564,38.3589743589744,9915.02564102564,373.205128205128,-87.8461538461538,461.051282051282,243.923076923077,15.8974358974359,270.128205128205,15.8974358974359,413.717948717949,84.3076923076923,6.94871794871795,71.2820512820513,213.871794871795,29.974358974359,169.512820512821,29.974358974359
"839",839,"2000","Menifee","210","1650","51","1650","MENIFEE","Kentucky",51,1650,0,"210","1650",177,1076460.31392663,119798.67085406,"G2101650","2101650",533613979.35,128568.375943,150.125,137.875,36.875,8541,333.75,-33,366.75,235.875,156.125,256.875,37,1354.875,164.25,71.125,21.625,408,271.875,385.125,296
"840",840,"2000","Falls Church City","510","6100","40","6100","FALLS CHURCH","Virginia",40,6100,0,"510","6100",2989,1607282.70634273,314877.32268985,"G5106100","5106100",5143105.95152,10760.6742823,154,121,33,8688,336,-22,358,264,40,264,40,1155,126,74,18,358,229,358,229
"841",841,"2000","Weber","490","0570","67","570","WEBER","Utah",67,570,0,"490","0570",1433,-1316655.05910488,532939.0410931,"G4900570","4900570",1707994451.22,273408.717585,101.68,146.08,33.88,9525,335,-89.84,424.76,33.52,208.76,224.72,-19.88,516.08,61.64,27.72,19.4,155.2,95.96,101.4,140
"842",842,"2000","Matthews","510","1150","40","1150","MATHEWS","Virginia",40,1150,0,"510","1150",1743,1710525.06835957,170374.15747129,"G5101150","5101150",228340026.288,255098.038861,170.333333333333,105.333333333333,32,7970,330.333333333333,5,325.333333333333,266.333333333333,125,270,65,1188.66666666667,131.333333333333,72,19.6666666666667,377.333333333333,231,356.333333333333,260.333333333333
"843",843,"2000","Lincoln","470","1030","54","1030","LINCOLN","Tennessee",54,1030,0,"470","1030",1533,848917.50443049,-222194.9027644,"G4701030","4701030",1477929879.54,186525.21862,173.578947368421,137.315789473684,38.6842105263158,7955.84210526316,348.578947368421,-3.15789473684211,351.789473684211,88.9473684210526,234,271.473684210526,68.2631578947368,1564.36842105263,194.789473684211,90,19,470.157894736842,320.473684210526,347.105263157895,393.947368421053
"844",844,"2000","Towns","130","2810","44","2810","TOWNS","Georgia",44,2810,0,"130","2810",526,1108106.52826634,-217717.35482577,"G1302810","1302810",445505342.439,117404.532292,148,140,41.7142857142857,7172.28571428571,307.571428571429,-24,331.285714285714,71.5714285714286,100,236.285714285714,52.5714285714286,1933.14285714286,221.142857142857,120.714285714286,15.8571428571429,562.857142857143,396.714285714286,487.571428571429,465.142857142857
"845",845,"2000","Thayer","310","1690","35","1690","THAYER","Nebraska",35,1690,0,"310","1690",2640,-134616.59195802,301061.09581436,"G3101690","3101690",1490021535.6,154462.737143,140.625,140.333333333333,30.1666666666667,10860.0416666667,375.791666666667,-78.8333333333333,454.666666666667,197.208333333333,0.666666666666667,277.583333333333,0.666666666666667,737.541666666667,121.708333333333,18.7916666666667,55.0416666666667,316.208333333333,62,250.625,62
"846",846,"2000","Koochiching","270","0710","33","710","KOOCHICHING","Minnesota",33,710,0,"270","0710",2109,166148.87037911,1200302.29941719,"G2700710","2700710",8169434421.11,412697.779687,61.034965034965,126.328671328671,25.4125874125874,12515.965034965,304.503496503496,-182.223776223776,486.713286713287,209.181818181818,-106.664335664336,214.629370629371,-106.664335664336,660.573426573427,93.8041958041958,20.006993006993,45.2167832167832,259.671328671329,71.6223776223776,259.405594405594,71.6223776223776
"847",847,"2000","Storey","320","0290","65","290","STOREY","Nevada",65,290,0,"320","0290",2398,-1986025.34420159,465295.35910717,"G3200290","3200290",683223592.913,148505.707602,117.9,181.2,41.6,8433.5,359.5,-69.7,429.1,17,182.2,229.5,17,206.6,24.5,10.3,26.6,69.4,39.7,40.9,69.4
"848",848,"2000","Oregon","290","1490","34","1490","OREGON","Missouri",34,1490,0,"290","1490",2363,406788.32370784,-81296.84878167,"G2901490","2901490",2050205400.46,185325.677538,162.40625,148.125,36.3125,9003.8125,365.9375,-36.09375,402,164.125,221.125,275.21875,43.71875,1209.3125,150.8125,73.28125,20.96875,384.65625,258.5,261.4375,272.625
"849",849,"2000","Dubois","180","0370","22","370","DUBOIS","Indiana",22,370,0,"180","0370",2904,788153.88998985,134708.15684122,"G1800370","1800370",1127235897.57,147220.154473,156.157894736842,126.052631578947,33,9180.21052631579,345.315789473684,-31,376.526315789474,156.736842105263,225.263157894737,270.263157894737,33.7894736842105,1258.10526315789,165.684210526316,71.9473684210526,25.4210526315789,419.473684210526,243.684210526316,328.789473684211,260.736842105263
"850",850,"2000","Portage","390","1330","24","1330","PORTAGE","Ohio",24,1330,0,"390","1330",3104,1227388.27228795,506753.87363284,"G3901330","3901330",1313393857.9,145919.321146,122.35,119.25,31.6,9141.25,317.8,-53.65,371.4,164.5,3.05,237.5,3.05,1080,119.6,62.5,18.5,314.1,217.8,306.35,217.8
"851",851,"2000","Keya Paha","310","1030","35","1030","KEYA PAHA","Nebraska",35,1030,0,"310","1030",2697,-301487.73076593,608290.23298635,"G3101030","3101030",2005064485.88,206128.079484,120.774193548387,142.806451612903,30.1935483870968,11359,367.677419354839,-98.9354838709677,466.58064516129,223.645161290323,-22.741935483871,266.258064516129,-22.741935483871,576.096774193548,93.3225806451613,11.1935483870968,57.1935483870968,255.387096774194,43.8709677419355,207.58064516129,43.9032258064516
"852",852,"2000","Haywood","370","0870","47","870","HAYWOOD","North Carolina",47,870,0,"370","0870",1091,1166167.87547267,-137770.41214416,"G3700870","3700870",1436486397.84,203596.547276,133.15,132.75,40.2,7213.05,291.2,-34.8,326.05,174.25,81.1,222.5,37.55,1712,185.95,97.45,16.95,476.65,338.9,471.2,374.45
"853",853,"2000","Madison","210","1510","51","1510","MADISON","Kentucky",51,1510,0,"210","1510",68,1020868.79051162,87707.29643131,"G2101510","2101510",1147644031.43,205509.687067,157.882352941176,126,34.5882352941176,8601.47058823529,337.352941176471,-20.9411764705882,358.235294117647,158.588235294118,141.941176470588,265,44.0588235294118,1326.76470588235,151.352941176471,67.9411764705882,20.2352941176471,398.705882352941,268.823529411765,365.882352941176,291.529411764706
"854",854,"2000","Salt Lake","490","0350","67","350","SALT LAKE","Utah",67,350,0,"490","0350",1424,-1328756.43461996,466558.65776098,"G4900350","4900350",2092123735.55,228012.250485,117.2,138.366666666667,32.9333333333333,9464.26666666667,344.933333333333,-69.5333333333333,414.466666666667,56.0333333333333,196.666666666667,240.866666666667,-2.26666666666667,517,69.8,23.1,24.8666666666667,164.7,90.9,99.3333333333333,138.533333333333
"855",855,"2000","Esmeralda","320","0090","65","90","ESMERALDA","Nevada",65,90,0,"320","0090",2652,-1870796.58690411,245642.50689895,"G3200090","3200090",9295586295.21,431809.589897,131.911764705882,173.433823529412,39.7573529411765,8847.67647058824,363.801470588235,-66.9558823529412,430.764705882353,240.727941176471,106.551470588235,247.713235294118,22.2058823529412,142.477941176471,24.8970588235294,5.83823529411765,44.4117647058824,61.6176470588235,22.5220588235294,53.2205882352941,27.3970588235294
"856",856,"2000","Clinton","360","0190","13","190","CLINTON","New York",13,190,0,"360","0190",2466,1748155.08993703,1016905.21818947,"G3600190","3600190",2894566551.04,234811.84677,87.2291666666667,112.895833333333,26.9166666666667,10241.5208333333,298.354166666667,-112.625,411.145833333333,216.666666666667,-40.2708333333333,216.666666666667,-47.1041666666667,986.583333333333,118.083333333333,58.2291666666667,19.1666666666667,302.166666666667,192.25,302.166666666667,192.916666666667
"857",857,"2000","Stark","170","1750","21","1750","STARK","Illinois",21,1750,0,"170","1750",761,516506.42420009,419518.16852334,"G1701750","1701750",746465948.088,115934.449461,128.5,123,29,10594.2,340,-77.4,417.4,126.4,-12.4,260.7,-12.4,983.6,109,33.8,27.5,318.7,153.7,287.7,153.7
"858",858,"2000","Yazoo","280","1630","46","1630","YAZOO","Mississippi",46,1630,0,"280","1630",2298,521518.74268813,-512617.42238728,"G2801630","2801630",2419389394.15,301037.857619,202.4,131.914285714286,39.5142857142857,7419.97142857143,363.228571428571,33.4857142857143,329.6,143.171428571429,257.085714285714,294.057142857143,104.828571428571,1419.57142857143,175.057142857143,79.5142857142857,26.3428571428571,464.028571428571,246.2,263.942857142857,394.142857142857
"859",859,"2000","Lake","060","0330","71","330","LAKE","California",71,330,0,"060","0330",841,-2262137.23242956,499751.63289066,"G0600330","0600330",3443309710.02,361165.51839,147.921568627451,163.235294117647,45.4313725490196,6669.29411764706,358.529411764706,3.07843137254902,355.352941176471,82.3333333333333,235.43137254902,236.647058823529,71.7647058823529,789.862745098039,141.196078431373,1.80392156862745,82.2745098039216,403.509803921569,13.2549019607843,27.8627450980392,382.450980392157
"860",860,"2000","Pike","180","1250","22","1250","PIKE","Indiana",22,1250,0,"180","1250",827,757445.21898051,135694.7676015,"G1801250","1801250",883400324.32,169800.248673,156.909090909091,125.272727272727,32.4545454545455,9359.54545454545,348.818181818182,-31.6363636363636,380.363636363636,157.363636363636,226.909090909091,273.545454545455,32.4545454545455,1237,165,71.4545454545455,26,419.909090909091,234.636363636364,314,258.272727272727
"861",861,"2000","Macon","290","1210","34","1210","MACON","Missouri",34,1210,0,"290","1210",2351,291339.98457526,266485.98291888,"G2901210","2901210",2104441549.43,191270.593035,146.551724137931,124.379310344828,29.2068965517241,10325.6896551724,358.586206896552,-58.7931034482759,417.448275862069,208.068965517241,10.4137931034483,275.137931034483,10.4137931034483,1041.86206896552,132.413793103448,32.1379310344828,32.5172413793103,351.034482758621,143.931034482759,295.48275862069,143.965517241379
"862",862,"2000","Dunn","550","0330","25","330","DUNN","Wisconsin",25,330,0,"550","0330",2998,323286.80497575,839930.31556501,"G5500330","5500330",2237492845.88,196553.575695,101.073170731707,124.414634146341,26.8292682926829,11640.487804878,334.90243902439,-120.585365853659,455.536585365854,245.512195121951,-52.6341463414634,245.512195121951,-52.6341463414634,794.09756097561,99.4878048780488,25.7317073170732,39.6829268292683,289.19512195122,83.5365853658537,289.243902439024,83.5365853658537
"863",863,"2000","Ray","290","1770","34","1770","RAY","Missouri",34,1770,0,"290","1770",2375,171619.24453344,209421.81543773,"G2901770","2901770",1485547235.28,176206.992552,151.5,128.083333333333,29.5416666666667,10314.125,368.208333333333,-57.5833333333333,425.833333333333,248.291666666667,16.0833333333333,279.416666666667,16.0833333333333,1002.41666666667,137.666666666667,28.0833333333333,38.0416666666667,364.541666666667,121,296.291666666667,121
"864",864,"2000","Bear Lake","160","0070","63","70","BEAR LAKE","Idaho",63,70,0,"160","0070",547,-1250531.02104913,637018.10203195,"G1600070","1600070",2718003966.38,264269.011998,68.4634146341463,156.512195121951,35.7073170731707,9652.29268292683,307.634146341463,-124.390243902439,432.09756097561,169.341463414634,23.9512195121951,190.756097560976,-54.3170731707317,423.853658536585,46.4146341463415,27,14.2926829268293,120.341463414634,91.6341463414634,114.243902439024,102.19512195122
"865",865,"2000","Emmons","380","0290","36","290","EMMONS","North Dakota",36,290,0,"380","0290",1152,-327301.4975456,988930.89949765,"G3800290","3800290",4026623149.1,278541.206888,89.8888888888889,139.069444444444,27.9722222222222,12324.4305555556,347.055555555556,-141.013888888889,488.097222222222,188.847222222222,-67.9305555555556,247.361111111111,-67.9305555555556,417.833333333333,73.0138888888889,9.875,57.5694444444444,188.541666666667,33.9861111111111,161.472222222222,33.9861111111111
"866",866,"2000","Newton","290","1450","34","1450","NEWTON","Missouri",34,1450,0,"290","1450",2361,146591.61686281,-65334.65192488,"G2901450","2901450",1623050715.7,164189.290565,167.541666666667,131.791666666667,32.7916666666667,9097.33333333333,367.541666666667,-27.2916666666667,394.916666666667,214.875,49,282.166666666667,49,1151.29166666667,141.166666666667,52.5,30.2083333333333,382,174.416666666667,287.125,174.416666666667
"867",867,"2000","Pontotoc","400","1230","53","1230","PONTOTOC","Oklahoma",53,1230,0,"400","1230",702,-62167.65813219,-310192.12342063,"G4001230","4001230",1878934125.96,225863.374442,191.846153846154,131.346153846154,33.8846153846154,8803.26923076923,381.384615384615,-2.30769230769231,383.769230769231,232.653846153846,77.7307692307692,302.846153846154,77.7307692307692,1004.96153846154,161.615384615385,42.6538461538462,40.4615384615385,362.576923076923,131.5,213.692307692308,131.5
"868",868,"2000","Randolph","290","1750","34","1750","RANDOLPH","Missouri",34,1750,0,"290","1750",2374,298670.56838401,222951.98987352,"G2901750","2901750",1263004378.84,141364.115897,151.133333333333,119.6,28.3333333333333,10286.2666666667,362.266666666667,-51.5333333333333,413.8,207.333333333333,15.4,279.2,15.4,1045.4,137.6,35.1333333333333,32.3333333333333,360.066666666667,146.066666666667,292.666666666667,146.066666666667
"869",869,"2000","Baldwin","010","0030","41","30","BALDWIN","Alabama",41,30,0,"010","0030",442,789602.64868672,-721429.38989009,"G0100030","0100030",4232265763.35,757830.356127,215.754385964912,118.59649122807,41.1228070175439,6277.49122807018,349.456140350877,65.2280701754386,284.280701754386,277.087719298246,171.19298245614,291.789473684211,132.824561403509,1542.19298245614,196.40350877193,74.8070175438596,27.0175438596491,499.877192982456,278.508771929825,436.157894736842,298.631578947368
"870",870,"2000","Hopkins","480","2230","49","2230","HOPKINS","Texas",49,2230,0,"480","2230",2216,40412.73095272,-486709.75096523,"G4802230","4802230",2053223190.81,231641.816311,204.608695652174,127.695652173913,35.3478260869565,8147.5652173913,377.782608695652,22.1739130434783,355.782608695652,203.391304347826,301.913043478261,305.95652173913,97.1739130434783,1087.86956521739,140.304347826087,47.4782608695652,26.304347826087,357.086956521739,200.565217391304,204.521739130435,224.391304347826
"871",871,"2000","Forest","550","0410","25","410","FOREST","Wisconsin",25,410,0,"550","0410",1911,563125.43820797,934502.43108144,"G5500410","5500410",2710112469.32,255664.858688,74.2608695652174,129.652173913043,29.3260869565217,10647.347826087,300.260869565217,-134.130434782609,434.434782608696,197.717391304348,-65.7608695652174,206.95652173913,-65.7608695652174,814.065217391304,99.1304347826087,31.304347826087,32.1739130434783,282.065217391304,105.239130434783,270.869565217391,105.239130434783
"872",872,"2000","Union","050","1390","42","1390","UNION","Arkansas",42,1390,0,"050","1390",158,315268.03115445,-478708.08008505,"G0501390","0501390",2733178031.58,301730.784514,198.210526315789,137.842105263158,39.1052631578947,7704.55263157895,366.789473684211,20.6842105263158,346.078947368421,178.947368421053,262.5,294.210526315789,97.2105263157895,1329.52631578947,148.026315789474,78.5526315789474,19.3421052631579,406.026315789474,270,272.947368421053,344
"873",873,"2000","White","170","1930","21","1930","WHITE","Illinois",21,1930,0,"170","1930",769,678658.53129306,93780.11406062,"G1701930","1701930",1299392254.21,190429.025953,162.4,123.4,32,9280.86666666667,355.333333333333,-23.1333333333333,378.333333333333,163.066666666667,232.066666666667,277.933333333333,39.1333333333333,1188.26666666667,164.333333333333,68.8,27.0666666666667,414.133333333333,215.466666666667,277.333333333333,262
"874",874,"2000","Fairfield","450","0390","48","390","FAIRFIELD","South Carolina",48,390,0,"450","0390",956,1351843.37083605,-241600.17326524,"G4500390","4500390",1838729178.57,189561.437034,188.555555555556,138.814814814815,40.4444444444444,7453.2962962963,354.037037037037,15.7037037037037,338.259259259259,276.740740740741,136.222222222222,281.37037037037,89.8518518518518,1300.66666666667,145.407407407407,68.4814814814815,22.2962962962963,401.407407407407,238.814814814815,396.111111111111,267.962962962963
"875",875,"2000","Hansford","480","1950","49","1950","HANSFORD","Texas",49,1950,0,"480","1950",1725,-476368.49359991,-123562.94967425,"G4801950","4801950",2383848537.65,195300.207991,169.866666666667,170.933333333333,38.7666666666667,9319.33333333333,388.6,-48.4333333333333,437.033333333333,262.033333333333,50.6666666666667,289,50.6666666666667,443.866666666667,92.1,7.66666666666667,66.4,218.633333333333,34.6333333333333,167,34.6666666666667
"876",876,"2000","Colbert (new)","010","0330","41","330","COLBERT","Alabama",41,330,0,"010","0330",455,743766.61964355,-281395.30830607,"G0100330","0100330",1615154455.12,214351.083468,182.045454545455,139.590909090909,39.3636363636364,7880.22727272727,356.681818181818,5.86363636363636,350.772727272727,129.909090909091,240.954545454545,279.136363636364,77.9545454545455,1531.68181818182,192.090909090909,81.1818181818182,20.8636363636364,475.409090909091,297.681818181818,325.590909090909,402.545454545455
"877",877,"2000","Stafford","510","1790","40","1790","STAFFORD","Virginia",40,1790,0,"510","1790",1768,1593261.03201183,259161.40795956,"G5101790","5101790",710012908.767,170756.585585,158.8,126.8,34.7,8523.7,341,-19.5,360.6,266.8,46.6,266.8,46.6,1156.3,126.5,73.6,16.5,351.3,234.3,351.3,234.3
"878",878,"2000","Windsor","500","0270","6","270","WINDSOR","Vermont",6,270,0,"500","0270",2711,1863735.78645568,911337.51652303,"G5000270","5000270",2527195527.71,308036.049913,85.4324324324324,128,30.4324324324324,9828.97297297297,296.945945945946,-116.513513513514,413.378378378378,209.648648648649,-41.6216216216216,209.648648648649,-43.9459459459459,1267.83783783784,128.567567567568,81.972972972973,10.8108108108108,347.864864864865,276.405405405405,347.864864864865,276.72972972973
"879",879,"2000","Grand","080","0490","62","490","GRAND","Colorado",62,490,0,"080","0490",899,-853388.02466134,337149.90068369,"G0800490","0800490",4842270954.51,402976.471295,41.3698630136986,161.232876712329,40.1095890410959,8468.60273972603,250.506849315069,-145.493150684931,396.082191780822,141.328767123288,-2.56164383561644,148.41095890411,-66.0684931506849,571.41095890411,62.8767123287671,34.8356164383562,18.7534246575342,175,119.794520547945,171.945205479452,130.890410958904
"880",880,"2000","Clearfield","420","0330","14","330","CLEARFIELD","Pennsylvania",14,330,0,"420","0330",1477,1454134.01643015,526677.89685713,"G4200330","4200330",2988325393,267614.433462,106.765957446809,125.106382978723,33.1276595744681,8929.29787234042,302.31914893617,-70.1702127659574,372.340425531915,207.31914893617,-11.8085106382979,218.595744680851,-11.8085106382979,1216.10638297872,136.68085106383,74.7446808510638,19.9148936170213,376.446808510638,236.31914893617,375.212765957447,236.31914893617
"881",881,"2000","Washington","360","1150","13","1150","WASHINGTON","New York",13,1150,0,"360","1150",2689,1804761.44640752,866184.00932974,"G3601150","3601150",2190675107.79,293416.659496,104.666666666667,128.277777777778,30.3333333333333,9928.91666666667,318.888888888889,-97.1944444444444,416.194444444444,229.388888888889,-26.1944444444444,230.111111111111,-26.1944444444444,1146.63888888889,125.722222222222,67.3888888888889,14.7777777777778,331.416666666667,230.75,331.361111111111,230.805555555556
"882",882,"2000","Putnam","360","0790","13","790","PUTNAM","New York",13,790,0,"360","0790",2492,1828605.54514192,655053.57328919,"G3600790","3600790",640815578.245,110603.243592,120.2,115.6,30.4,9137.5,313.1,-59.2,372.4,234.1,0.7,236.1,0.7,1352.1,130,92.8,9.6,374.1,294.9,373.2,294.9
"883",883,"2000","Grenada","280","0430","46","430","GRENADA","Mississippi",46,430,0,"280","0430",2246,569585.09812469,-398924.49199127,"G2800430","2800430",1163896730.83,165006.148778,194.111111111111,135.166666666667,38.8888888888889,7766.38888888889,362.333333333333,19.5,342.888888888889,168.944444444444,251.611111111111,290.277777777778,91.5,1473.72222222222,180.222222222222,78.6666666666667,24.1111111111111,465.5,257.611111111111,286.5,394.222222222222
